f_ax, f_ay, f_az, v_x, v_y, v_z, 
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.125000, 0.000000, 0.000000, -1.827548, 0.000000, 0.000000, -1.779743, 0.000000, 0.000000, -0.648668 
0.250000, 0.000000, 0.000000, 1.172229, 0.000000, 0.000000, 1.159591, 0.000000, 0.000000, -0.654667 
0.375000, 0.000000, 0.000000, 2.243067, 0.000000, 0.000000, 2.235482, 0.000000, 0.000000, -0.428453 
0.500000, 0.000000, 0.000000, 2.626257, 0.000000, 0.000000, 2.629293, 0.000000, 0.000000, -0.119697 
0.625000, 0.000000, 0.000000, 2.766462, 0.000000, 0.000000, 2.773441, 0.000000, 0.000000, 0.219165 
0.750000, 0.000000, 0.000000, 2.790189, 0.000000, 0.000000, 2.826203, 0.000000, 0.000000, 0.567355 
0.875000, 0.000000, 0.000000, 2.753394, 0.000000, 0.000000, 2.845516, 0.000000, 0.000000, 0.914317 
1.000000, 0.000000, 0.000000, 2.679615, 0.000000, 0.000000, 2.852585, 0.000000, 0.000000, 1.254212 
1.125000, 0.000000, 0.000000, 2.579695, 0.000000, 0.000000, 2.855173, 0.000000, 0.000000, 1.583145 
1.250000, 0.000000, 0.000000, 2.460103, 0.000000, 0.000000, 2.856120, 0.000000, 0.000000, 1.898323 
1.375000, 0.000000, 0.000000, 2.325777, 0.000000, 0.000000, 2.856467, 0.000000, 0.000000, 2.197557 
1.500000, 0.000000, 0.000000, 2.181122, 0.000000, 0.000000, 2.856593, 0.000000, 0.000000, 2.479339 
1.625000, 0.000000, 0.000000, 2.030123, 0.000000, 0.000000, 2.856640, 0.000000, 0.000000, 2.742573 
1.750000, 0.000000, 0.000000, 1.876446, 0.000000, 0.000000, 2.856657, 0.000000, 0.000000, 2.986760 
1.875000, 0.000000, 0.000000, 1.723237, 0.000000, 0.000000, 2.856663, 0.000000, 0.000000, 3.211706 
2.000000, 0.000000, 0.000000, 1.573217, 0.000000, 0.000000, 2.856665, 0.000000, 0.000000, 3.417705 
2.125000, 0.000000, 0.000000, 1.428497, 0.000000, 0.000000, 2.856666, 0.000000, 0.000000, 3.605233 
2.250000, 0.000000, 0.000000, 1.290762, 0.000000, 0.000000, 2.856666, 0.000000, 0.000000, 3.775122 
2.375000, 0.000000, 0.000000, 1.161127, 0.000000, 0.000000, 2.856667, 0.000000, 0.000000, 3.928264 
2.500000, 0.000000, 0.000000, 1.040373, 0.000000, 0.000000, 2.856667, 0.000000, 0.000000, 4.065777 
2.625000, 0.000000, 0.000000, 0.928833, 0.000000, 0.000000, 2.856667, 0.000000, 0.000000, 4.188745 
2.750000, 0.000000, 0.000000, 0.826626, 0.000000, 0.000000, 2.856667, 0.000000, 0.000000, 4.298376 
2.875000, 0.000000, 0.000000, 0.733563, 0.000000, 0.000000, 2.856667, 0.000000, 0.000000, 4.395785 
3.000000, 0.000000, 0.000000, 0.649353, 0.000000, 0.000000, 2.856667, 0.000000, 0.000000, 4.482137 
3.125000, 0.000000, 0.000000, -1.761960, 0.000000, 0.000000, 0.320796, 0.000000, 0.000000, 4.384684 
3.250000, 0.000000, 0.000000, -2.452296, 0.000000, 0.000000, -0.607415, 0.000000, 0.000000, 4.109775 
3.375000, 0.000000, 0.000000, -2.525455, 0.000000, 0.000000, -0.947170, 0.000000, 0.000000, 3.794829 
3.500000, 0.000000, 0.000000, -2.404968, 0.000000, 0.000000, -1.071531, 0.000000, 0.000000, 3.485543 
3.625000, 0.000000, 0.000000, -2.238261, 0.000000, 0.000000, -1.117051, 0.000000, 0.000000, 3.195175 
3.750000, 0.000000, 0.000000, -2.074094, 0.000000, 0.000000, -1.133713, 0.000000, 0.000000, 2.925748 
3.875000, 0.000000, 0.000000, -1.926536, 0.000000, 0.000000, -1.139812, 0.000000, 0.000000, 2.675911 
4.000000, 0.000000, 0.000000, -1.797998, 0.000000, 0.000000, -1.142044, 0.000000, 0.000000, 2.443305 
4.125000, 0.000000, 0.000000, -1.687174, 0.000000, 0.000000, -1.142862, 0.000000, 0.000000, 2.225664 
4.250000, 0.000000, 0.000000, -1.591930, 0.000000, 0.000000, -1.143161, 0.000000, 0.000000, 2.020860 
4.375000, 0.000000, 0.000000, -1.510122, 0.000000, 0.000000, -1.143270, 0.000000, 0.000000, 1.827119 
4.500000, 0.000000, 0.000000, -1.439911, 0.000000, 0.000000, -1.143310, 0.000000, 0.000000, 1.642846 
4.625000, 0.000000, 0.000000, -1.379745, 0.000000, 0.000000, -1.143325, 0.000000, 0.000000, 1.466720 
4.750000, 0.000000, 0.000000, -1.328368, 0.000000, 0.000000, -1.143330, 0.000000, 0.000000, 1.297543 
4.875000, 0.000000, 0.000000, -1.284747, 0.000000, 0.000000, -1.143332, 0.000000, 0.000000, 1.134304 
5.000000, 0.000000, 0.000000, -1.248054, 0.000000, 0.000000, -1.143333, 0.000000, 0.000000, 0.976068 
5.125000, 0.000000, 0.000000, -1.217615, 0.000000, 0.000000, -1.143333, 0.000000, 0.000000, 0.822029 
5.250000, 0.000000, 0.000000, -1.192898, 0.000000, 0.000000, -1.143333, 0.000000, 0.000000, 0.671426 
5.375000, 0.000000, 0.000000, -1.173480, 0.000000, 0.000000, -1.143333, 0.000000, 0.000000, 0.523582 
5.500000, 0.000000, 0.000000, -1.159040, 0.000000, 0.000000, -1.143333, 0.000000, 0.000000, 0.377849 
5.625000, 0.000000, 0.000000, -1.149343, 0.000000, 0.000000, -1.143333, 0.000000, 0.000000, 0.233624 
5.750000, 0.000000, 0.000000, -1.144235, 0.000000, 0.000000, -1.143333, 0.000000, 0.000000, 0.090322 
5.875000, 0.000000, 0.000000, -1.143026, 0.000000, 0.000000, -1.143333, 0.000000, 0.000000, -0.052614 
6.000000, 0.000000, 0.000000, -1.139132, 0.000000, 0.000000, -1.143333, 0.000000, 0.000000, -0.195295 
6.125000, 0.000000, 0.000000, -1.130822, 0.000000, 0.000000, -1.143333, 0.000000, 0.000000, -0.337212 
6.250000, 0.000000, 0.000000, -1.118223, 0.000000, 0.000000, -1.143333, 0.000000, 0.000000, -0.477822 
6.375000, 0.000000, 0.000000, -1.101530, 0.000000, 0.000000, -1.143333, 0.000000, 0.000000, -0.616596 
6.500000, 0.000000, 0.000000, -1.080991, 0.000000, 0.000000, -1.143333, 0.000000, 0.000000, -0.753044 
6.625000, 0.000000, 0.000000, -1.056906, 0.000000, 0.000000, -1.143333, 0.000000, 0.000000, -0.886695 
6.750000, 0.000000, 0.000000, -1.029617, 0.000000, 0.000000, -1.143333, 0.000000, 0.000000, -1.017137 
6.875000, 0.000000, 0.000000, -0.999493, 0.000000, 0.000000, -1.143333, 0.000000, 0.000000, -1.143981 
7.000000, 0.000000, 0.000000, -0.966928, 0.000000, 0.000000, -1.143333, 0.000000, 0.000000, -1.266909 
7.125000, 0.000000, 0.000000, -0.932323, 0.000000, 0.000000, -1.143333, 0.000000, 0.000000, -1.385628 
7.250000, 0.000000, 0.000000, -0.896087, 0.000000, 0.000000, -1.143333, 0.000000, 0.000000, -1.499922 
7.375000, 0.000000, 0.000000, -0.858611, 0.000000, 0.000000, -1.143333, 0.000000, 0.000000, -1.609598 
7.500000, 0.000000, 0.000000, -0.820284, 0.000000, 0.000000, -1.143333, 0.000000, 0.000000, -1.714539 
7.625000, 0.000000, 0.000000, -0.781461, 0.000000, 0.000000, -1.143333, 0.000000, 0.000000, -1.814648 
7.750000, 0.000000, 0.000000, -0.742484, 0.000000, 0.000000, -1.143333, 0.000000, 0.000000, -1.909898 
7.875000, 0.000000, 0.000000, -0.703651, 0.000000, 0.000000, -1.143333, 0.000000, 0.000000, -2.000275 
8.000000, 0.000000, 0.000000, -0.665244, 0.000000, 0.000000, -1.143333, 0.000000, 0.000000, -2.085829 
8.125000, 0.123609, -0.122800, 1.189443, 0.129018, -0.127747, 0.757010, 0.003570, -0.003559, -2.033258 
8.250000, 0.945276, -0.888983, 1.740831, 0.931174, -0.872124, 1.382247, 0.060616, -0.058523, -1.839705 
8.375000, 2.843499, -2.363437, 1.346112, 2.812687, -2.326459, 1.115945, 0.285474, -0.256503, -1.635096 
8.500000, 5.864583, -3.921841, -0.504308, 5.868720, -3.906926, -0.582241, 0.819357, -0.654038, -1.563446 
8.625000, 9.355729, -4.204618, -4.445371, 9.448939, -4.232009, -4.475282, 1.775684, -1.185624, -1.847735 
8.750000, 10.415052, -1.365835, -10.108561, 11.552852, -1.517865, -10.222934, 3.055467, -1.569106, -2.755278 
8.875000, 7.531642, 3.755466, -13.836987, 9.439189, 4.612361, -14.877281, 4.205058, -1.433440, -4.287056 
9.000000, 2.146021, 10.271855, -13.212256, 2.742520, 10.651793, -13.696702, 4.845511, -0.561236, -6.044941 
9.125000, -3.935593, 11.143378, -4.713477, -3.193066, 10.431129, -5.674937, 4.690108, 0.860067, -7.230886 
9.250000, -1.709802, 3.981968, 6.347642, -1.000594, 2.915271, 1.442026, 4.191231, 1.931534, -7.054990 
9.375000, 7.696694, -3.219207, -0.790745, 7.753806, -2.739339, -1.534462, 4.615988, 1.833644, -6.550957 
9.500000, 7.314110, 1.078770, -9.854840, 11.516636, 1.741304, -10.477574, 5.765579, 1.635251, -7.263975 
9.625000, 3.204637, 6.503141, -10.723260, 5.807218, 9.902811, -11.888825, 6.334785, 2.031484, -8.597703 
9.750000, -0.085893, 9.907806, -3.032430, 0.902334, 10.301431, -4.408391, 6.503977, 3.250168, -9.527152 
9.875000, 4.031823, 5.039715, 1.583211, 4.352662, 5.097172, -0.260955, 6.694420, 4.204405, -9.491062 
10.000000, 7.611651, 3.745635, -2.962145, 9.021504, 4.664302, -4.068235, 7.470366, 4.686248, -9.542647 
10.125000, 4.102844, 6.413718, -6.118452, 6.603771, 8.915933, -6.203416, 8.214912, 5.260593, -10.217941 
10.250000, -1.099984, 5.033316, 1.777452, 0.248390, 4.516583, 0.944064, 3.968449, -0.086315, 1.172437 
10.375000, 9.881879, 4.834764, -10.654509, 10.565136, 4.925583, -9.332873, 4.666648, -0.378773, 0.726853 
10.500000, 4.415601, -6.432356, -0.432298, 5.038177, -5.171129, -0.645541, 4.998462, 0.208680, 0.456170 
10.625000, 1.883412, 9.590456, -2.080428, 3.067078, 8.303655, -2.210431, 5.916580, 0.429852, -0.414252 
10.750000, 8.442746, -0.117640, -9.275277, 11.437542, 0.393925, -7.543157, 6.399742, 0.353123, -0.599261 
10.875000, 1.798702, -3.058573, 2.360108, 3.030046, -2.062024, 1.266010, 6.873050, 0.974793, -1.037619 
11.000000, -3.628443, -12.274767, -13.254357, -2.014938, -11.308477, -11.851932, 4.508853, 0.023404, 1.424517 
